audio files name,transcriptions 
audiofile/knm_04689_01186950517.wav,ಕಥನಗೀತೆಗಳಲ್ಲಿ ಸಾಮಾನ್ಯವಾಗಿ ಶಿವನ ಆರಾಧನೆ ಆಗುತ್ತದೆ
audiofile/knm_02533_02142359975.wav,ಬಲಕ್ಕೆ ತಿರುಗಿ
audiofile/knm_00811_01663980541.wav,ಅಂಡವಾಯುವಿನಲ್ಲಿ ಸಿಕ್ಕಿಹಾಕಿಕೊಂಡಿರುವ ಅಂಗವೊಂದರ ಮೇಲೆ ಬೀಳುವ ಒತ್ತಡದಿಂದ ಕಂಡುಬರುವುದು
audiofile/knm_04689_00985138060.wav,ಅಂತರಿಕ್ಷದ ರೋಚಕತೆ ಹಾಗೂ ಅಲ್ಲಿ ಮಾನವನ ಸಾಧನೆಗಳನ್ನು ಕುರಿತ ಬಿಡಿಬರಹಗಳನ್ನು ಈ ಪುಸ್ತಕ ದಲ್ಲಿ ಸಂಕಲಿಸಲಾಗಿದೆ.
audiofile/knm_07524_02113469460.wav,ಇದು ಉತ್ಪಾದಕರ ಮತ್ತು ಸರಕು ವ್ಯಾಪಾರಿಗಳ ಆ ಕ್ಷಣದ ಅಗತ್ಯಗಳನ್ನು ಪುರೈಸುತ್ತದೆ.
audiofile/knm_04992_01906184200.wav,ಇವುಗಳ ಆಕಾರ
audiofile/knm_07722_01342406013.wav,ಇದನ್ನು ಸೂಕ್ಷ್ಮ ಗುರುತ್ವವೆಂದು ಹೆಚ್ಚಾಗಿ ವಿವರಿಸಲಾಗುತ್ತದೆ.
audiofile/knm_07722_00262998749.wav,ಔಪಚಾರಿಕ ಸಭೆ
audiofile/knm_04526_01245533628.wav,ಅಂಗಾಂಶ ಕೃಷಿಯ ಇನ್ನೊಂದು ಅಂಶವೆಂದರೆ ಅದರ ಸರಿಯಾದ ಕಾರ್ಯ ನಿರ್ವಹಣೆಗಾಗಿ ಪ್ರಚೋದಕ ಅಥವಾ ಸಮಂಜಸವಾದ ಅಂಶಗಳನ್ನು ಕೃತಕವಾಗಿ ಸೇರಿಸಬೇಕಾಗುತ್ತದೆ
audiofile/knm_01672_00990918741.wav,ಅಲ್ಲದೇ ವಿಮಲಾ ಕಾಲೇಜಿನಿಂದ ಪದವಿ ಶಿಕ್ಷಣ ಪಡೆದುಕೊಂಡರು.
audiofile/knm_00378_00246207328.wav,ಹೊಸ ಬಂಧಗಳು ಈ ಅಂಟಿಗೂ ಅಂಟಿಸಿದ ಪದರಕ್ಕೂ ನಡುವೆ ಏರ್ಪಡಬಹುದು ಅಥವಾ ಇದರಲ್ಲಿ ಭೌತಶಕ್ತಿಯೂ ಸೇರಿರಬಹುದು.
audiofile/knm_00378_00676418443.wav,ವ್ಯವಹಾರ ಮೊದಲಾದದ್ದು ಹತ್ತೊಂಬತ್ತು ನೂರ ನಲ್ವತ್ತೇಳರಲ್ಲಿ
audiofile/knm_04705_01373032980.wav,ತರುವಾಯ
audiofile/knm_09877_00320794630.wav,ಉತ್ಪನ್ನದ ಮೊತ್ತವನ್ನು ನಿರ್ಬಂಧಿಸುವುದು
audiofile/knm_01114_01432999393.wav,ನಿಲ್ದಾಣದ ವಿದ್ಯುತ್ ಉತ್ಪಾದನಾ ಸಾಮರ್ಥ್ಯಗಳನ್ನು ವಿಸ್ತರಿಸುವುದು
audiofile/knm_02894_00436023983.wav,ಪ್ರಪಂಚದ ಕಾರ್ಮಿಕ ಚಳವಳಿಯ ನಿರ್ದೇಶನದ ಭಾರವನ್ನು ಹೊತ್ತಿದ್ದ ಅದರ 24 ವರ್ಷಗಳ ಅವಧಿಯಲ್ಲಿ ಪ್ರಪಂಚದ ಮೂರನೆ ಒಂದು ಭಾಗದಲ್ಲಿ ಸಮಾಜವಾದಪರವಾದ ರಾಷ್ಟ್ರಗಳನ್ನು ನಿರ್ಮಾಣಮಾಡಿದೆ.
audiofile/knm_03197_01940202073.wav,ಹಿಮದ ಭಾರಕ್ಕೆ ಧ್ರುವಪ್ರದೇಶ 540 ಮೀಟರ್
audiofile/knm_04689_00811117544.wav,ಹಣ್ಣಾಗುವ ಕಾಲದಲ್ಲಿ ನೀರನ್ನು ಹೆಚ್ಚಾಗಿ ಹಾಕಿದರೆ ಹಣ್ಣು ಬಿರಿಯುತ್ತದೆ.
audiofile/knm_02533_01734028958.wav,ನೂರು ಮೀಟರ್‌ಗಳಲ್ಲಿ
audiofile/knm_02533_00225151892.wav,ದೋಣಿಯಲ್ಲಿ ಪ್ರಯಾಣಿಸಿ
audiofile/knm_07524_01491518442.wav,ಸಿಂಧೂನದಿ ಕಣಿವೆಯ
audiofile/knm_04705_01515878134.wav,ಅಂತರ್ಜಾಲ
audiofile/knm_02910_01543456852.wav,ಮೂರ್ತವಿಚಾರಗಳ ಸಣ್ಣ ಸಣ್ಣ ವಿವರಗಳನ್ನು ಹೇಳಲು ಅಂಡಮಾನಿಯಲ್ಲಿ ಸಾಧ್ಯ.
audiofile/knm_05927_00924760382.wav,ಚಳಿಗಾಲದಲ್ಲಿ ಸಾಗರ ತೀರದಲ್ಲಿ ಮಯ್ನಸ್ ಇಪ್ಪತ್ತರಿಂದ ಮಯ್ನಸ್ ಮೂವತ್ತು ಡಿಗ್ರಿ ಸೆಂಟಿಗ್ರೇಡ್
audiofile/knm_02894_00817286120.wav,ಈ ವಲಯದಲ್ಲಿ ಶಿಲೆಗಳು ಮತ್ತು ಮಣ್ಣು ಸಂತೃಪ್ತವಾಗಿರುತ್ತವೆ.
audiofile/knm_09877_01999637669.wav,ಸಹಜವಾಗಿಯೇ ಮೊದಲು ಬಳಕೆಗೆ ಬಂದವುಗಳು ಗಿಡಗಳಿಂದ ದೊರೆತ ಗೋಂದು
audiofile/knm_02894_01265530050.wav,ಆದರೆ ಅದರಲ್ಲಿ ಔಷಧ ಚಿಕಿತ್ಸೆ ಹಾಗೂ ನ್ಯಾಯ
audiofile/knm_03197_01663454685.wav,ಕೆಲವು ನಿದರ್ಶನಗಳಲ್ಲಿ
audiofile/knm_04689_00636955510.wav,ಅಂಜದೀವ್ನ ಬಳಿ ಭಾರತದ ಜಲನೌಕೆಗಳು ಹೋದಾಗ ಪೋರ್ಚುಗೀಸ್ ಪಡೆಗಳು ಶರಣಾಗತವಾದವು.
audiofile/knm_06230_01433162376.wav,ರಾವಣನ ಕಡೆಯ ಚಾರನೊಬ್ಬ ಕಪಿಸೈನ್ಯದ ಸಂಖ್ಯೆಯನ್ನು ವಿವರಿಸುತ್ತ
audiofile/knm_02894_01474985271.wav,ಘನಸ್ಥಿತಿಯಲ್ಲಿರುವ ತ್ಯಾಜ್ಯವನ್ನು ವೈಯಕ್ತಿಕ ಚೀಲದಲ್ಲಿ ಸಂಗ್ರಹಿಸಿಡಲಾಗುತ್ತದೆ.
audiofile/knm_02352_00555660234.wav,ಏಕೆಂದರೆ ಇಲ್ಲಿ ಬೆಂಕಿ ಹತ್ತಿಕೊಳ್ಳಬಹುದಾದ ಅಪಾಯ ಹೆಚ್ಚಿರುತ್ತದೆ.
audiofile/knm_06230_01806597712.wav,ಎರಡನೇ ದಿನ ಮೀಸಲು ದಿನವಾಗಿದೆ
audiofile/knm_00271_00503551772.wav,ಮನೋವಿಜ್ಞಾನದ ಅಧ್ಯಯನ ವಸ್ತುವು ಪ್ರಜ್ಞಾನುಭವ ಎಂದೂ ಅದರ ಅಧ್ಯಯನಕ್ಕೆ ಸಮರ್ಪಕವಾದ ವಿಧಾನ ಅಂತರವಲೋಕನವೆಂದೂ ಪ್ರತಿಪಾದಿಸಿದ್ದಾನೆ
audiofile/knm_06681_00280419454.wav,ಈ ಆಕಾಶ ನಡಿಗೆಗಳ ಸಹಾಯದ ಮೂಲಕ ಜೋಡಿಸಲಾದ ಇಪ್ಪತ್ತೆಂಟು ಭಾಗಗಳು
audiofile/knm_06230_01940522844.wav,ಲೇಬ್ನಿಝ್ ಅವರ ದ್ರುಷ್ಟಿಯಲ್ಲಿ ಅಂತರಿಕ್ಷವು ಕೇವಲ ವಸ್ತುಗಳ ನಡುವಿನ ಅಂತರ ಹಾಗು ಒಂದಕ್ಕೊಂದರ ಮಧ್ಯೆ ಇರುವ ದಿಕ್ಕಿನ ಸಂಬಂಧಕ್ಕೆ ಇರುವ ಹೆಸರು ಮಾತ್ರ.
audiofile/knm_06788_00669460212.wav,ವಿದೇಶಿ ವ್ಯವಹಾರದಲ್ಲಿ ಅನೇಕ ರೀತಿಯ ಸಮಸ್ಯೆಗಳು ತಲೆದೋರುತ್ತವೆ
audiofile/knm_04992_00212261309.wav,ಅಂಜೂರ ಗಾತ್ರದ ಚಿಕ್ಕ ಮರ.
audiofile/knm_02894_01726972727.wav,ತತ್ತ್ವಗಳನ್ನು ಸಂಖ್ಯಾನ ಮಾಡುವ ಪದ್ಧತಿ ಈ ನಿಕಾಯದಲ್ಲಿ ಆರಂಭವಾಗಿ ಅಭಿದಮ್ಮಪಿಟಕದಲ್ಲಿ ಬೆಳೆಯಿತು.
audiofile/knm_07524_00164846493.wav,ಅಂತಹ ಸಂಭವವು ಎದುರಾದಾಗ ಅವರು ‘ದೀಪ ದೀಪೋಳ್ಗೆ ‘ ಎಂದು ಗಟ್ಟಿಯಾಗಿ ಕೂಗುವುದರ ಮೂಲಕ ಪರಸ್ಪರ ಎಚ್ಚರಿಕೆ ಕೊಟ್ಟುಕೊಂಡು ಬೇರೆ ಬೇರೆ ಹಾದಿ ಹಿಡಿಯುತ್ತಾರೆ
audiofile/knm_09877_01573400782.wav,ಮಿರ್ ನೊಂದಿಗೆ ಸಂವಹನಕ್ಕಾಗಿ ಬಳಸಲಾಗುತ್ತಿದ್ದ ಈ ವ್ಯವಸ್ಥೆ ಸಾವಿರದೊಂಬೈನೂರ ತೊಂಬತ್ತರ ಸುಮಾರಿನಲ್ಲಿ ರಿಪೇರಿ ಮಾಡಲಾಗದ ದುಸ್ಥಿತಿ ತಲುಪಿತು.
audiofile/knm_02533_01449428528.wav,ನೇರವಾಗಿ ಮುಂದುವರಿ
audiofile/knm_02910_01955051455.wav,ಆದಾಗ್ಯೂ
audiofile/knm_07918_01688118038.wav,ಇವರಿಗೂ ವಿದ್ಯತ್ತುಗಳಿಗೂ ನಿಕಟಸಂಬಂಧವಿದೆ.
audiofile/knm_04992_01769072865.wav,ಈ ಪರ್ವತ ಸಾಲಿನಲ್ಲಿ ಜಲಜಶಿಲೆಗಳು ಹೆಚ್ಚು ಮೈದಳೆದಿವೆ.
audiofile/knm_02533_00514888795.wav,ನೀವು ನಿಮ್ಮ ಗಮ್ಯಸ್ಥಾನವನ್ನು ತಲುಪುತ್ತೀರಿ.
audiofile/knm_02533_00747216531.wav,ದಕ್ಷಿಣಕ್ಕೆ ಸಾಗಿ
audiofile/knm_00811_01664144781.wav,ನಿರ್ದಿಷ್ಟ ಲಕ್ಷಣಗಳನ್ನೊಳಗೊಂಡ ಹೊಸ ವಸ್ತುಗಳನ್ನು ಸಂಶೋಧಿಸಲಾಗುತ್ತದೆ
audiofile/knm_07524_00508519707.wav,ಈ ಸರಣಿಗಳು ಕಕ್ಷೆಯ ಸಮತಲದೆಡೆಗೆ ಸೂರ್ಯನ ದಿಕ್ಕಿನಲ್ಲಿ ತಿರುಗುತ್ತವೆ
audiofile/knm_00417_01858912849.wav,ಐವತ್ತು ಅಡಿಗಳಲ್ಲಿ
audiofile/knm_00417_01860723987.wav,ಎರಡು ಅಥವಾ ಹೆಚ್ಚು ಹೆದ್ದಾರಿಗಳು ಕೂಡುವ ಸ್ಥಳದಲ್ಲಿ ತಿರುವು ತೆಗೆದುಕೊಳ್ಳಿ
audiofile/knm_02910_00690166425.wav,ಸ್ಥಳದಲ್ಲಿಯೆ ಖರೀದಿಮಾಡುವವನಿಗೇ ನೇರವಾಗಿ ಪದಾರ್ಥಗಳನ್ನು ಒದಗಿಸುವುದು.
audiofile/knm_05927_00495463758.wav,ಕೂಡಿಸು
audiofile/knm_02533_00959745677.wav,"ವೃತ್ತದಲ್ಲಿ, ನಾಲ್ಕನೇ ನಿರ್ಗಮವನ್ನು ತೆಗೆದುಕೊಳ್ಳಿ"
audiofile/knm_01114_01945222994.wav,ಪರಿಸ್ಥಿತಿ ಹೀಗಿದ್ದರೂ ದ್ವಿತೀಯ ಅಂತಾರಾಷ್ಟ್ರೀಯವು ಶ್ರಮಜೀವಿಗಳ ಅನೇಕ ಹೋರಾಟಗಳಲ್ಲಿ ಜಯಗಳಿಸಿ ಕಾರ್ಮಿಕಚಳವಳಿಯನ್ನು ಪ್ರಭಾವಶಾಲಿಯನ್ನಾಗಿ ಮಾಡಿತು
audiofile/knm_00417_00969167671.wav,ಎಂಟುನೂರು ಅಡಿಗಳಲ್ಲಿ
audiofile/knm_04705_00001757083.wav,ಆದ್ದರಿಂದ ಇದನ್ನು ತಡೆಗಟ್ಟಲು ಇವುಗಳನ್ನು ಸಂಗ್ರಹಿಸಬೇಕಾಗುತ್ತದೆ.
audiofile/knm_00378_00292456815.wav,ಬ್ರಿಟನ್ನಿನ ಕಾರ್ಮಿಕ ಸಂಘಗಳು ತಮ್ಮ ಸ್ವಂತ ವ್ಯವಹಾರಗಳಲ್ಲಿ ಮಗ್ನರಾಗಿ ಅಂತಾರಾಷ್ಟ್ರೀಯದ ಕೆಲಸಗಳಿಂದ ದೂರವಾಗುತ್ತ ಬಂದುವು.
audiofile/knm_02894_00249637390.wav,ಈ ಸಿದ್ಧಾಂತವು ಒಂದು ನಿರ್ಧಿಷ್ಟ ವಸ್ತುವಿನ ಉತ್ಪಾದನಾ ಪ್ರಕ್ರಿಯೆಯ ಉತ್ಪಾದಕ ಶಕ್ತಿಯ ಮೇಲೆ ಬೆಳಕು ಚೆಲ್ಲುವ ತುಲನಾತ್ಮಕ ಪ್ರಯೋಜನ ಮತ್ತು ಸಂಪೂರ್ಣ ಪ್ರಯೋಜನ ಸಿದ್ಧಾಂತಗಳೊಂದಿಗೆ ವ್ಯತ್ಯಾಸವನ್ನು ಹೊಂದಿದೆ.
audiofile/knm_00417_01511047826.wav,ನೈಋತ್ಯಕ್ಕೆ ಸಾಗಿ
audiofile/knm_05066_00305971802.wav,ಮೂಲ
audiofile/knm_07221_01041741492.wav,ಸಸ್ಯದ ಕತ್ತರಿಸಿದ ಅಂಗವನ್ನೇ ನೇರವಾಗಿ ಪರೀಕ್ಷಿಸಬಹುದು.
audiofile/knm_01672_00582282157.wav,ಅಂತರರಾಷ್ಟ್ರೀಯ ಬಾಹ್ಯಾಕಾಶ ನಿಲ್ದಾಣದ ಸಂಶೋಧನಾ ಸಾಮರ್ಥ್ಯವನ್ನು ಟೀಕಿಸಲಾಗಿದೆ
audiofile/knm_06788_00275678942.wav,ಅಂಕೀಯ ನೀರುಗುರುತು ಮಾಡುವಿಕೆಯನ್ನು ಒಂದು ವ್ಯಾಪಕ ಶ್ರೇಣಿಯ ಅನ್ವಯಿಸುವಿಕೆಗಳಿಗೆ ಸಂಬಂಧಿಸಿದಂತೆ ಬಳಸಿಕೊಳ್ಳಬಹುದು
audiofile/knm_05066_00161515695.wav,ಅಂಗುತ್ತರವೆಂದರೆ ಇನ್ನೊಂದು ಅಂಗವೆಂದರ್ಥ
audiofile/knm_00574_01986655376.wav,ನೂರು ಅಡಿಗಳಲ್ಲಿ
audiofile/knm_00574_01075384632.wav,ರಾಜ್ಯ ಗಡಿದ್ವಾರಗಳಲ್ಲಿ ಇವರು ಇರುತ್ತಿದ್ದರಿಂದ ರಾಜ್ಯಕ್ಕೆ ಹೊರಗಿನ ಶತ್ರುಗಳಿಂದ ಯಾವ ಅಪಾಯವೂ ಬರದಂತೆ ನೋಡಿಕೊಳ್ಳುವುದು ಇವರ ಇನ್ನೊಂದು ಮುಖ್ಯ ಕರ್ತವ್ಯವಾಗಿತ್ತು.
audiofile/knm_07918_01289630566.wav,ಹೊಸ ಹೊಸ ಆವಿಸ್ಕಾರಗಳು ಹುಟ್ಟಿಕೊಳ್ಳುತ್ತಿವೆ.
audiofile/knm_06230_02128681040.wav,ಕವಿದ ಕತ್ತಲಿನಲ್ಲಿ ಕಾಡಿನ ನಡುವೆ ಕೇಕೆ ಹಾಕುತ್ತಾ ‘ದೀಪ್ ದೀಪೋಳ್ಗೆ’ ಎಂದು ಕೂಗುತ್ತಾ ಸಾಗುತ್ತಾರೆ
audiofile/knm_07221_01530609133.wav,ಸೈನಿಕನೆಲೆಗಳ ಪತ್ತೇದಾರಿಕೆಯ ಬಿಂಬಗಳ ಪ್ರಮಾಣೀಕರಣಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಈ ಕೌಶಲವನ್ನು ಬಳಸಿಕೊಳ್ಳಲು ಸೇನೆ ಆಸಕ್ತಿಯನ್ನು ತೋರಿಸಿದೆ.
audiofile/knm_04705_02053561876.wav,ಪ್ಯಾರಿಸ್ ಕಮ್ಯೂನ್ ಚಳವಳಿಯಲ್ಲಿ ಇದು ನೇರವಾಗಿ ಭಾಗವಹಿಸದಿದ್ದರೂ ಅದರ ಮೇಲೆ ತನ್ನ ಪ್ರಭಾವವನ್ನು ಬೀರಿತು.
audiofile/knm_02894_01877099786.wav,ವಿಶ್ವ ಆರ್ಥಿಕ ವ್ಯವಸ್ಥೆಯನ್ನು ಸಬಲಗೊಳಿಸಲು ಅನುಕೂಲವಾಗಲೆಂದು ಮೊದಲ ಬಾರಿಗೆ ಅಂತರರಾಷ್ಟ್ರೀಯ ಹಣಕಾಸು ನಿಧಿ ಅನ್ನು ಸ್ಥಾಪಿಸಿದ್ದು ಪ್ರಾಮುಖ್ಯತೆ ಪಡೆಯಿತು.
audiofile/knm_00271_01624098229.wav,ಈ ಎರಡು ಶೌಚಾಲಯಗಳು ರಷ್ಯನ್ ವಿನ್ಯಾಸದಲ್ಲಿದೆ
audiofile/knm_00271_01026654912.wav,ಉತ್ತರಕ್ಕೆ ಸಾಗಿ
audiofile/knm_00378_02016610486.wav,ಅಂತರ್ಜಲದ ಬಳಕೆ ಕೆಲವು ಪ್ರದೇಶಗಳಲ್ಲಿ ಮಿತಿಮೀರಿರುವುದರಿಂದ ಅಂತರ್ಜಲದ ಮಟ್ಟವೂ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ.
audiofile/knm_04992_00206041123.wav,ಎರಡನೆಯದಾಗಿ 36 ಅಧಿನಿಯಮ ಕೂಡಾ ನ್ಯಾಯಾಲಯದ ಕಾನೂನು ವ್ಯಾಪ್ತಿಯನ್ನುವಿಶೇಷವಾಗಿ ಒಡಂಬಡಿಕೆಗಳು ಮತ್ತು ಸಮಾವೇಶದ ಕುರಿತ ವಿವಾದದ ಒತ್ತಡಗಳಿಗೆ ಅಂಟಿಕೊಂಡಿರುತ್ತವೆ.
audiofile/knm_02894_00525130213.wav,ಅತ್ಯಲ್ಪ ಪ್ರಮಾಣದ ನೀರನ್ನು ಸಸ್ಯಗಳು ಹೀರಿಕೊಳ್ಳುತ್ತವೆ.
audiofile/knm_05927_00315666608.wav,ಇದು ಯಾವುದೇ ಮಧ್ಯವರ್ತೀಯ ಸರಕಿನಂತಹ ವಿಷಯವಸ್ತುವನ್ನು ಹೊಂದಿಲ್ಲ.
audiofile/knm_00180_00458223984.wav,ಇದು ಅತ್ಯಂತ ಅನೈಜವಾದದ್ದು
audiofile/knm_00417_00465714115.wav,ನೂರೈವತ್ತು ಮೀಟರ್‌ಗಳಲ್ಲಿ
audiofile/knm_07524_00690086937.wav,ಉತ್ಪಾದನಾ ವೆಚ್ಚವನ್ನು ಇಳಿಸುವ ಕಡೆಗೆ ಗಮನ ಕೊಡದೆ ಬೆಲೆಗಳನ್ನು ಏರಿಸುವುದರ ಮೂಲಕ ಲಾಭಗಳಿಸಲು ಪ್ರಯತ್ನಿಸುವುದು.
audiofile/knm_06681_00693533235.wav,ಅಂಡಮಾನಿನಲ್ಲಿ ಪ್ರತ್ಯಯಗಳು ಹೆಚ್ಚು ಬಳಕೆಯಲ್ಲಿದ್ದು
audiofile/knm_05066_00627773003.wav,ಒಮ್ಮೆ ಪ್ರಕರಣ ದಾಖಲಾದ ನಂತರ ಯಾವುದೇ ಪಕ್ಷಗಾರ ತನ್ನ ಪ್ರಕರಣದ ಯಥಾಸ್ಥಿತಿಗೆ ಮನವಿ ಸಲ್ಲಿಸುತ್ತದೆ
audiofile/knm_02910_00065639422.wav,ಪ್ರಪಂಚದ ಎರಡನೆಯ ಘೋರ ಯುದ್ಧಾನಂತರ ಅಂತರ್ಯುದ್ಧದ ವ್ಯಾಪಕತೆ ವಿಶೇಷವಾಗಿ ಹೆಚ್ಚಿತು.
audiofile/knm_00378_01006988374.wav,ಇದರಿಂದಾಗಿ ದೇಶೀಯ ಮತ್ತು ಸಣ್ಣ ಉದ್ಯಮಗಳು ಅವನತಿ ಹೊಂದುತ್ತವೆ.
audiofile/knm_01114_01682998174.wav,ಅಂಗುಲ್ ಇದು ಒರಿಸ್ಸಾ ರಾಜ್ಯದ ಅಂಗುಲ್ ಜಿಲ್ಲೆ ಯ ಮುಖ್ಯ ಕೇಂದ್ರ
audiofile/knm_00180_01639396582.wav,ಬ್ರಾಹ್ಮಿ ಲಿಪಿಯಿಂದ ಅಕ್ಷರ ಕೆಳಗೆ ತೋರಿಸಿದಂತೆ ಬೆಳೆದು ಬಂದಿದೆ.
audiofile/knm_02894_01692801849.wav,ವೆಬ್ ಬ್ರೌಸರ್ ಇಂಟರ್ಫೇಸ್
audiofile/knm_00271_00968478678.wav,ಆದರೆ ಅಂತರಾಷ್ಟ್ರೀಯ ವ್ಯವಹಾರವು ಸರಕುಗಳ ಜೊತೆಗೆ ಸೇವೆಗಳ ಕ್ರಯ ವಿಕ್ರಯಗಳಿಗೂ ಸಂಬಂಧಿಸಿದೆ
audiofile/knm_05066_01206251658.wav,ವೈಜ್ಞಾನಿಕ ಹಾಗೂ ತಾಂತ್ರಿಕ ದೈನಿಕ
audiofile/knm_04526_00917969623.wav,ಪ್ರಯೋಗಶೀಲತೆ
audiofile/knm_06788_00855429368.wav,ಇದು ಅವರಿಗೆ ಆಟವಾಡುವ ತಂತ್ರದಲ್ಲಿ ಅಮೂಲ್ಯ ಅನುಭವ ಮತ್ತು ಖ್ಯಾತಿಯನ್ನು ತಂದುಕೊಟ್ಟಿತು
audiofile/knm_06984_01250691308.wav,ಹೆಚ್ಚು ಸ್ಪಷ್ಟವಾಗಿ ಎಲ್ಲಾ ಸಾಂಪ್ರದಾಯಿಕ ಬಲಗಳೂ ಅಂತಸ್ಥ ಶಕ್ತಿಗೆ ಪೂರಕವಾಗಿರುತ್ತವೆ.
audiofile/knm_00574_00813950645.wav,ದಕ್ಷಿಣಕ್ಕೆ ಸಾಗಿ
audiofile/knm_02352_01214739189.wav,ಸಂಶೋಧನೆಯ ಪ್ರಧಾನ ಕ್ಷೇತ್ರಗಳು ಕೆಳಕಂಡಂತಿವೆ
audiofile/knm_04705_00519432676.wav,ಮೈಸೂರುರಾಜ್ಯದಲ್ಲಿ ಒಂದು ಗಿಡಕ್ಕೆ ಸುಮಾರು ೧ ಸಾವಿರ ರುಪಾಯಿ
audiofile/knm_02533_00472044919.wav,ಐವತ್ತು ಗಜಗಳಲ್ಲಿ
audiofile/knm_07918_01840196883.wav,ರಾಷ್ಟ್ರಗಳಿಗೆ ಸಾಂಸ್ಥಿಕ ತೆರಿಗೆಯನ್ನು ಕಡಿಮೆ ಮಾಡಿಕೊಳ್ಳುವಂತೆ ಸೂಚಿಸಲಾಗುತ್ತದೆ.
audiofile/knm_07524_01916694877.wav,ಜವಾರಿ ಎಂದು ಗುರುತಿಸಲ್ಪಡುವ ವಿಶೇಷ ರುಚಿಯ ಕಾಯಿಪಲ್ಯ
audiofile/knm_02533_01186523817.wav,ರಾಂಪ್‌ನಲ್ಲಿ ಹೋಗಿ
audiofile/knm_00811_01146126026.wav,ಒಂದು ಹುಡುಕಾಟ ಯಂತ್ರದ ಉಪಯುಕ್ತತೆಯು ಅದು ಮರಳಿ ನೀಡುವ ಫಲಿತಾಂಶ ಗುಚ್ಛ ವನ್ನು ಅವಲಂಬಿಸಿರುತ್ತದೆ
audiofile/knm_01114_01282646795.wav,ಒಂದು ವಿಶಿಷ್ಟವಾದ ಎಲೆಕ್ಟ್ರೊಸ್ಪಿನ್ನಿಂಗ್ ರಚನೆ
audiofile/knm_09140_01945389568.wav,ಇವುಗಳಲ್ಲಿ ಬಹು ಸಣ್ಣವೂ ಸೇರಿವೆ.
audiofile/knm_07918_01536521142.wav,ಕೆನಡಾ ನಡುವಿನ ಮೇರಿ ಟೈಮ್ ಗಡಿ ಮೈನೆ ಕೊಲ್ಲಿಯ ಪ್ರದೇಶದ ಬಗ್ಗೆ ವಿಭಜನೆಯ ದೂರು.
audiofile/knm_02894_00204653969.wav,ಸಾಮಾನ್ಯವಾಗಿ ಶೇಖಡ 80 ಉಣ್ಣೆ ಮತ್ತು ಶೇಖಡ 20 ಹತ್ತಿಯ ಮಿಶ್ರಣದಿಂದ ಕೂಡಿರುತ್ತದೆ.
audiofile/knm_04689_00031748206.wav,ಆದರೂ ಇಟಲಿ ಯಲ್ಲಿರುವ ಅದರ ಸದಸ್ಯತ್ವದ ಮೂಲಕ ಕಾರ್ಯಯೋಜನೆಯಲ್ಲಿ ಪಾಲ್ಗೊಳ್ಳುತ್ತದೆ.
audiofile/knm_02894_00303499198.wav,ಈ ನಿಕಾಯದಲ್ಲಿರುವ 2 ಪಾದಗಳು
audiofile/knm_06230_00166508450.wav,ಸರಣಿಗಳನ್ನು ಸರಿಮಾಡಲು ಸ್ಕಾಟ್ ಪ್ಯಾರಜಿನ್ಸ್ಕಿಯವರು ತುರ್ತುಪರಿಸ್ಥಿತಿ ಯನ್ನು ಕಾರ್ಯರೂಪಕ್ಕೆ ತಂದರು.
audiofile/knm_01114_01909607508.wav,ಕಂಪ್ಯೂಟರ್ ಗಳಲ್ಲಿ ಬಳಕೆದಾರನಿಗೆ ಅಗತ್ಯವಿರುವ ಅಪ್ಲಿಕೇಶನ್ ಗಳನ್ನು ಅನ್ವಯಿಕೆ ಸಂಸ್ಥಾಪಿಸುವುದು
audiofile/knm_05927_00694113801.wav,ಈ ಶಕ್ತಿ ಉಪಯುಕ್ತ ಯಾಂತ್ರಿಕ ಶಕ್ತಿ ರಾಸಾಯನಿಕ ಶಕ್ತಿಯು ಪರಿವರ್ತಿಸುತ್ತದೆ
audiofile/knm_04992_02009753979.wav,ಈ ವಿಷಯಗಳನ್ನು ಪರಿಶೀಲಿಸಿ ಮಂಡಲಿ ತನಗೆ ಸೂಕ್ತ ತೋರಿದ ಹಲವಾರು ರೀತಿಯಲ್ಲಿ ತನ್ನ ಬಂಡವಾಳವನ್ನು ವಿನಿಯೋಗಿಸುವ ಪರಮಾಧಿಕಾರವನ್ನು ಹೊಂದಿದೆ.
audiofile/knm_00574_01088917735.wav,ನಿರ್ಗಮಿಸಿ
audiofile/knm_09877_01776356907.wav,ಹಾಗೂ ಯಾರ ನಾಯಕತ್ವದ ಅಗತ್ಯವೂ ಅದಕ್ಕೆ ಬೇಡ.
audiofile/knm_04705_01145067926.wav,ಇಲ್ಲಿರುವ ಕಾಲೇಜು ಬಹಳ ದೊಡ್ಡದಾಗಿದೆ.
audiofile/knm_05066_00022353353.wav,ಬೊಮ್ಮು ಶಿವು ಗೌಡ ಎಂಬುವವರು ಪಾರ್ಶವಾಯು ವ್ಯಾಧಿಗೆ ಉತ್ತಮ ಔಷಧಿಯನ್ನು ಕೊಡುತ್ತಾರೆ
audiofile/knm_02894_01764976034.wav,ಆದರೂ ಇದು ನಾಲ್ಕು ಪ್ರತ್ಯೇಕ ಪರಿಣಾಮಗಳಿಂದ ಅಡಚಣೆಗೆ ಒಳಗಾಗುತ್ತದೆ
